MARKIT Ticker,Currency,Sen/Sub,Doc Clause,RED Code,IsDefaulted,Defaulted Recovery Rate,Phoenix Reference Entity ID,Name,Country,Moodys,S&P,Moodys Industries,S&P Industries,CreditIndex,Series,Version (hardcoded),Credit Index Mapping,Recovery,Quote Date,TRACS ID,Yr 1,Yr 2,Yr 3,Yr 4,Yr 5,Yr 6,Yr 7,Yr 8,Yr 9,Yr 10
NSINO,EUR,Senior,NULL,RZ8039,FALSE,,13785,Norske Skogindustrier ASA,NO,B1,BB-    *-,Printing and Publishing,Forest Products,,,,s9.iTraxx Europe,0.39,9/11/2009,90344,573.3,766,889.3,957.2,986.6,983.0591668,979.1,966.0743954,952.5686584,938.6,
NULL,USD,Senior,NULL,6E9AAA,FALSE,,13806,Omnicom Group Inc.,US,Baa1,A-,Broadcasting and Entertainment,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.39375,9/11/2009,164744,41.5,49,58.66406707,68.61578698,78.8,84.29261953,89.2,93.12346704,96.44942624,99.2,
NULL,USD,Senior,Excluded,6E9AAA,FALSE,,13806,Omnicom Group Inc.,US,Baa1,A-,Broadcasting and Entertainment,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.39375,9/11/2009,164744,41.5,49,58.66406707,68.61578698,78.8,84.29261953,89.2,93.12346704,96.44942624,99.2,
NULL,USD,Senior,NULL,7B9DED,FALSE,,13843,PulteGroup_ Inc.,US,Ba2,N.A.,Buildings and Real Estate,Building & Development,,,,s9.DJ CDX.NA.IG,0.393478261,9/11/2009,395508,133.6,144.8,158.4,172.7167834,187.3,192.0870947,196.6,201.0678698,205.2684754,209.2,
NULL,USD,Senior,Excluded,7B9DED,FALSE,,13843,PulteGroup_ Inc.,US,Ba2,N.A.,Buildings and Real Estate,Building & Development,,,,s9.DJ CDX.NA.IG,0.393478261,9/11/2009,395508,133.6,144.8,158.4,172.7167834,187.3,192.0870947,196.6,201.0678698,205.2684754,209.2,
PMI,USD,Senior,NULL,6FC78Q,FALSE,,13861,The PMI Group_ Inc.,US,Baa3,N.A.,Insurance,Insurance,,,,s9.DJ CDX.NA.IG,0.4054,9/11/2009,200177,1944,2318.7,2292.3,2165.6,2064.1,1956.567254,1847.1,1789.6531,1730.998385,1671.2,
RBK,USD,Senior,NULL,7CD921,FALSE,,13909,Reebok International Ltd.,US,Baa2,BBB,Home and Office Furnishing_ Housewares_ and Durable Consumer Products,Clothing / Textiles,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,5305,14.6,18.17386372,21.91416412,25.79738246,29.8,32.30591121,34.65279515,36.8406518,38.86948117,40.73928327,
NULL,USD,Senior,NULL,7CEDB7,FALSE,,13923,RELIANCE INDUSTRIES LIMITED,IN,Baa2,BBB,Chemicals_ Plastics and Rubber,Chemicals & Plastics,,,,s9.DJ CDX.NA.IG,0.310769231,9/11/2009,56120,59.223,71.97168602,93.50313941,103.155013,112.3999308,115.292156,117.4362382,119.4968605,120.8770943,121.5928656,
TAP,USD,Senior,NULL,668F8S,FALSE,,13924,Molson Coors Brewing Company,US,WR,BBB,Beverage_ Food and Tobacco,Beverage & Tobacco,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,806287,34.3,38.4,45.9,49,54.4,56.98936726,59,60.71663335,61.94129709,62.7,
RREI,USD,Senior,NULL,7BDG8Y,FALSE,,13937,RRI Energy_ Inc.,US,B1,BB-,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,,,665.5248936,670.2739121,674.8,679.8,730.1,712.1856905,693.8,684.8007811,675.4634567,665.8
SPF,USD,Senior,NULL,U2D947,FALSE,,14023,Standard Pacific Corp.,US,B2,B-,Buildings and Real Estate,Building & Development,,,,s9.DJ CDX.NA.IG,0.375,9/11/2009,434791,463.3,515,547.1,573.6,589,582.3488741,575.4,572.2059088,568.7706368,565.1,
NULL,USD,Senior,NULL,8EED89,FALSE,,14052,SUPERVALU INC.,US,B1,BB-,Grocery,Food / Drug retailers,,,,s9.DJ CDX.NA.IG,0.395238095,9/11/2009,343545,247.6750533,275.0887863,294.8023017,314.2139924,332.9625638,336.2767809,339.3478639,344.073648,348.5109285,352.6620309,
NULL,USD,Senior,Excluded,8EED89,FALSE,,14052,SUPERVALU INC.,US,B1,BB-,Grocery,Food / Drug retailers,,,,s9.DJ CDX.NA.IG,0.395238095,9/11/2009,343545,247.6750533,275.0887863,294.8023017,314.2139924,332.9625638,336.2767809,339.3478639,344.073648,348.5109285,352.6620309,
NULL,USD,Senior,NULL,8FGG8N,FALSE,,14062,TELUS Corporation,CA,Baa1,BBB+,Telecommunications,Telecommunications - Wireless,,,,s9.DJ CDX.NA.IG,0.391666667,9/11/2009,6169,21.2,33.4,42,48.11586607,54.2,58.60566566,62.7,66.65865937,70.3295783,73.7127568,
TELMAL,USD,Senior,NULL,8FGD6W,FALSE,,14063,Telekom Malaysia Berhad,MY,A3,A-,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.DJ CDX.NA.IG,0.38438,9/11/2009,,,34.87,72.71,85.21,95.8731167,106.63,109.1404321,110.69,113.1993425,115.0218395,116.19
TNT,EUR,Senior,NULL,NVECD9,FALSE,,14101,TNT N.V.,NL,A3,BBB+,Cargo Transport,Surface Transport,,,,s9.iTraxx Europe,0.4,9/11/2009,966378,30,41.2,49.3,55.7,62.7,65.87003416,68.4,71.65932254,74.48808364,76.9,
USPA,EUR,Senior,NULL,T2F69Z,FALSE,,14128,UniCredit S.p.A.,IT,Aa2,A+,Banking,Financial Intermediaries,,,,s9.iTraxx Europe,0.4,9/11/2009,2070,51,56,64.6,79.1,89.4,92.16423477,94.2,96.8009151,98.85992904,100.4,
UDRINC,USD,Senior,NULL,9J28B8,FALSE,,14133,UDR_ Inc.,US,Baa2,BBB,Buildings and Real Estate,Building & Development,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,,,162.5,167.2,184.7,207.6,210,211.3441479,212.2,211.6815293,210.6746412,209.2
UNH,USD,Senior,NULL,9A456T,FALSE,,14140,UnitedHealth Group Incorporated,US,Baa1,WR,Healthcare_ Education and Childcare,Health Care,,,,s9.DJ CDX.NA.IG,0.39925,9/11/2009,804242,166.1,182.3,192.3,205.5,217.5,220.6630584,223.4,225.6077469,227.4043835,228.8,
NULL,USD,Senior,NULL,9A67BM,FALSE,,14142,Unum Group,US,Ba1,N.A.,Insurance,Insurance,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,90362,228.9168299,235.4211662,241.60314,247.4627513,253,258.2148862,263.1074098,267.677571,271.9253696,275.8508056,
UVV,USD,Senior,NULL,9A479B,FALSE,,14152,Universal Corporation,US,Ba2,BBB-,Beverage_ Food and Tobacco,Beverage & Tobacco,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,,,42.9751565,50.4,53.04900428,54.3,61.9,64.50412344,66.4,69.03606999,71.19601915,72.9
VCI,USD,Senior,NULL,9A9GEC,FALSE,,14157,Valassis Communications_ Inc.,US,Ba2,B+,Printing and Publishing,Publishing,,,,s9.DJ CDX.NA.IG,0.225,9/11/2009,441178,608.2637432,612.6041605,616.740828,620.6737457,624.4029136,627.9283317,631.25,629.8273419,628.1592169,626.25,
POHANG,USD,Senior,NULL,6FC7CB,FALSE,,14244,POSCO,KR,A1,A,Mining_ Steel_ Iron and Non-Precious Metals,Steel,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,5063,48.2,53.5,60.6,69.5,76.7,81.24316163,85.1,88.98167995,92.30857617,95.1,
NULL,EUR,Senior,NULL,687DNG,FALSE,,21349,Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft in Muenchen,DE,Aa3,N.A.,Insurance,Insurance,,,,s9.iTraxx Europe,0.397826087,9/11/2009,259585,26.3,29.6,32.3,36.2374273,40,41.95878618,43.5,46.29453838,48.89474601,51.3,
ELIAC,EUR,Senior,NULL,XYAE5F,FALSE,,21564,Elisa Oyj,FI,Baa2,BBB,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.iTraxx Europe,0.406,9/11/2009,981295,66.7,99.2,105.3,109.3,115,115.9598575,116.6,118.9731214,120.9753708,122.6,
NXT,EUR,Senior,NULL,GMB517,FALSE,,22322,Next Plc,GB,Baa2,BBB,Retail Stores,N.A.,,,,s9.iTraxx Europe,0.4,9/11/2009,4484,46.1,59.2,72.8,86.4,96.6,100.5379481,103.8,107.2994802,110.2598503,112.7,
BPSC,EUR,Senior,NULL,TU9F9X,FALSE,,23062,Banco Popolare Societa cooperativa,IT,WR,A,Banking,Financial Intermediaries,,,,s9.iTraxx Europe,0.4,9/11/2009,144253,60.1,68.2,78.5,91.1,100,102.8231437,104.8,106.836624,108.1918872,108.9,
BPSC,EUR,Subordinated,NULL,TU9F9X,FALSE,,23062,Banco Popolare Societa cooperativa,IT,WR,A,Banking,Financial Intermediaries,,,,s9.iTraxx Europe,0.4,9/11/2009,144253,86.1,103.2,120.7,136.6,150.2,152.2990497,154.1,155.6470575,156.9114382,157.9,
UNIPOG,EUR,Subordinated,NULL,T2FABS,FALSE,,23099,Unipol Gruppo Finanziario S.p.A.,IT,WR,N.A.,Insurance,Insurance,,,,s9.iTraxx Europe,0.4,9/11/2009,395581,54.08234547,60.49701792,66.6,72.8,81.4,85.12597609,88.33008965,91.03121517,93.24822713,95,
WANHAI,USD,Senior,NULL,Y7E57Y,FALSE,,24265,WAN HAI Lines Ltd.,TW,Baa3,BBB-,Cargo Transport,N.A.,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,1144480,445.7,473.79,492.14,499.9154244,507.5,507.6155973,507.56,508.0471099,508.3577267,508.49,
HRB,USD,Senior,NULL,09C9D8,FALSE,,25213,H & R Block_ Inc.,US,N.A.,BBB,Banking,Financial Intermediaries,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,,,33.06411397,38.77662072,44.2,45.4,49.85874086,54.05141126,57.97801118,61.63854065,65.03299964,68.16138817
MHK,USD,Senior,NULL,6G89A9,FALSE,,25567,Mohawk Industries_ Inc.,US,Baa3,BBB-,Home and Office Furnishing_ Housewares_ and Durable Consumer Products,Clothing / Textiles,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,412337,139.9,168.1,188.1,201.8,212.8,218.4998911,223.9,227.3635956,230.4619911,233.2,
RDN,USD,Senior,NULL,7C5259,FALSE,,27281,Radian Group Inc.,US,Ba1,N.A.,Insurance,Insurance,,,,s9.DJ CDX.NA.IG,0.38372,9/11/2009,252862,1772.9,2084.5,2083.2,2045.6,1932.3,1843.641969,1753.3,1702.724458,1651.038766,1598.3,
BRAZIL,USD,Senior,NULL,115CCB,FALSE,,27757,Federative Republic of Brazil,BR,N.A.,BBB-,Sovereign and Supranational,Sovereign,,,,s9.DJ CDX.NA.IG,0.23889,9/11/2009,8022,64.4,80.7,94.7,110.7,125.7,131.1418951,136.5,141.1309061,145.6334854,150,
MEX,USD,Senior,NULL,9A18EC,FALSE,,27760,United Mexican States,MX,N.A.,BBB+,Sovereign and Supranational,Sovereign,,,,s9.DJ CDX.NA.IG,0.25,9/11/2009,44898,100.7,113.2,125.6,139.6,153.5,157.0213877,160.3,163.1149067,165.6808979,168,
SOAF,USD,Senior,NULL,8B9825,FALSE,,27763,Republic of South Africa,ZA,N.A.,BBB+,Sovereign and Supranational,Sovereign,,,,s9.DJ CDX.NA.IG,0.25,9/11/2009,28628,68.3,97.6,115.8,131.4,145.4,150.5736628,155.6,159.466762,163.1343749,166.6,
NULL,USD,Senior,NULL,8CBCAK,FALSE,,27772,Spectra Energy Capital_ LLC,US,Baa1,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.391,9/11/2009,736644,33.13772725,38.86295221,44.29840599,49.44408859,54.3,58.86614023,63.14250928,67.12910714,70.82593382,74.23298931,
NULL,USD,Senior,NULL,0E7688,FALSE,,28111,ArvinMeritor_ Inc.,US,B2,B+,Automobile,Automotive,,,,s9.DJ CDX.NA.IG,0.390909091,9/11/2009,287560,950.0910644,956.8706756,963.3320352,969.4751434,975.3,980.8066051,985.9949587,990.8650607,995.4169112,999.6505102,
COX,USD,Senior,NULL,2E6455,FALSE,,28112,COX ENTERPRISES_ INC.,US,Baa3,BBB-,Printing and Publishing,Leisure goods / Activities / Movies,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,2010,41.9,56.5680372,72.95133776,90.9,87.5,92.94621247,98,101.5481655,104.6097109,107.2,
NULL,USD,Senior,NULL,39FF84,FALSE,,28122,General Electric Capital Corporation,US,Aaa,AAA,Banking,Conglomerates,,,,s9.DJ CDX.NA.IG,0.392857143,9/11/2009,2834,164.9,191,206.6,208.4755401,209.8,207.7697416,205.1,203.9874447,202.3799236,200.3,
NULL,USD,Senior,Excluded,39FF84,FALSE,,28122,General Electric Capital Corporation,US,Aaa,AAA,Banking,Conglomerates,,,,s9.DJ CDX.NA.IG,0.392857143,9/11/2009,2834,164.9,191,206.6,208.4755401,209.8,207.7697416,205.1,203.9874447,202.3799236,200.3,
XLGROP,USD,Senior,NULL,9HBA9R,FALSE,,28128,XL Group Ltd.,US,Baa1,N.A.,Insurance,Insurance,,,,s9.DJ CDX.NA.IG,0.396,9/11/2009,347686,95.1,113.4,123.1,131.6,142.3,145.9537789,149.4,152.7710949,155.9381877,158.9
XLGROP,USD,Senior,Excluded,9HBA9R,FALSE,,28128,XL Group Ltd.,US,Baa1,N.A.,Insurance,Insurance,,,,s9.DJ CDX.NA.IG,0.396,9/11/2009,347686,95.1,113.4,123.1,131.6,142.3,145.9537789,149.4,152.7710949,155.9381877,158.9
NULL,USD,Senior,NULL,8GB4AI,FALSE,,28131,TEXTRON FINANCIAL CORPORATION,US,A3,A-,Aerospace and Defence,Financial Intermediaries,,,,s9.DJ CDX.NA.IG,0.393181818,9/11/2009,6199,136.932567,178.8714766,197.9811454,216.8992855,235.9919563,236.8221926,237.528105,241.2526354,244.891481,248.44151
NULL,USD,Senior,Excluded,8GB4AI,FALSE,,28131,TEXTRON FINANCIAL CORPORATION,US,A3,A-,Aerospace and Defence,Financial Intermediaries,,,,s9.DJ CDX.NA.IG,0.393181818,9/11/2009,6199,136.932567,178.8714766,197.9811454,216.8992855,235.9919563,236.8221926,237.528105,241.2526354,244.891481,248.44151
CMBKKO,USD,Senior,NULL,Y7FFES,FALSE,,28301,Woori Bank,KR,A1,A-,Banking,Financial Intermediaries,,,,s9.DJ CDX.NA.IG,0.36562,9/11/2009,1893,85.4,92,103.8,114.1,124,126.0166714,127.8,129.9351717,131.8678126,133.6
CMBKKO,USD,Subordinated,NULL,Y7FFES,FALSE,,28301,Woori Bank,KR,A1,A-,Banking,Financial Intermediaries,,,,s9.DJ CDX.NA.IG,0.36562,9/11/2009,1893,110.9,116.8,132.5,143.6,153.6,156.9748133,160.1,161.5309926,162.6617021,163.5
ACOM,JPY,Senior,NULL,004CC9,FALSE,,28303,ACOM CO._ LTD.,JP,A2,BBB+,Banking,Financial Intermediaries,,,,s9.DJ CDX.NA.IG,0.33286,9/11/2009,168478,339.5,352.6,378.6,380,395,387.3760994,379.8,380.3120948,380.64746,380.8
SHC-Acceptance,USD,Senior,NULL,8J3644,FALSE,,28305,Sears Roebuck Acceptance Corp.,US,Ba2,BB,Retail Stores,Financial Intermediaries,,,,s9.DJ CDX.NA.IG,0.3862,9/11/2009,5637,352.4,395.9,417.7,432,450.8,454.0537457,457.1,464.0993674,470.8304599,477.3
GLFSP,USD,Senior,NULL,YZ3BGT,FALSE,,28318,GLOBALFOUNDRIES SINGAPORE PTE. LTD.,SG,Baa3,BBB-,Electronics,N.A.,,,,s9.DJ CDX.NA.IG,0.342,9/11/2009,168876,91.9,95.6,115.8,132.7,144.8,150.2173998,155.5,158.7230663,161.7231065,164.5
NULL,USD,Senior,NULL,7F8168,FALSE,,28326,ROYAL CARIBBEAN CRUISES LTD.,US,Ba1,BB+,Leisure_ Amusement and Entertainment,Lodging & Casinos,,,,s9.DJ CDX.NA.IG,0.325,9/11/2009,5450,349.1387115,421.5097683,469.0335925,491.767092,513.9536497,514.9588779,515.82062,516.2770865,516.5866798,516.7454029
NULL,USD,Senior,NULL,6B76CA,FALSE,,28353,News America Incorporated,US,Baa1,BBB+,Broadcasting and Entertainment,Publishing,,,,s9.DJ CDX.NA.IG,0.392105263,9/11/2009,169481,44.99728406,52.77149175,60.15222296,67.13947769,73.73325594,79.93355771,85.740383,91.15373181,96.17360415,100.8
NULL,USD,Senior,Excluded,6B76CA,FALSE,,28353,News America Incorporated,US,Baa1,BBB+,Broadcasting and Entertainment,Publishing,,,,s9.DJ CDX.NA.IG,0.392105263,9/11/2009,169481,44.99728406,52.77149175,60.15222296,67.13947769,73.73325594,79.93355771,85.740383,91.15373181,96.17360415,100.8
AV,USD,Senior,NULL,0F87DI,FALSE,,28388,Avaya Inc.,US,WR,B,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,369206,837.1909715,942.0037378,1032.191871,1033.897418,1035.203364,948.7102881,860.9025,853.8841882,846.4844516,838.71415
AKS-Corp,USD,Senior,NULL,0A169A,FALSE,,28497,AK Steel Corporation,US,B1     *+,BB-,Mining_ Steel_ Iron and Non-Precious Metals,Steel,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,276,551.2663021,555.2,601.1,643.6,675,660.7556414,646.1,642.0064666,637.6374601,633
BA-CapCorp,USD,Senior,NULL,09G715,FALSE,,28589,Boeing Capital Corporation,US,A2,A+,Aerospace and Defence,Equipment Leasing,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,182906,72.9,80.9,89.2,97.6,105.9,108.1329053,109.6,112.1654086,114.0942682,115.4
BA-CapCorp,USD,Senior,Excluded,09G715,FALSE,,28589,Boeing Capital Corporation,US,A2,A+,Aerospace and Defence,Equipment Leasing,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,182906,72.9,80.9,89.2,97.6,105.9,108.1329053,109.6,112.1654086,114.0942682,115.4
OOMLN,EUR,Senior,NULL,5A8395,FALSE,,28590,MMO2 PLC,GB,N.A.,BBB+,Telecommunications,Telecommunications - Wireless,,,,s9.iTraxx Europe,0.39,9/11/2009,507556,16.2,21,25.7,29.2,32,35.80448732,39.6,42.08349882,44.3834267,46.5,
BLS,USD,Senior,NULL,07GHE6,FALSE,,28598,BellSouth Corporation,US,A2,A,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.DJ CDX.NA.IG,0.39005,9/11/2009,391826,18,26.2,26.7,30.7,33.9,35.43596227,36.6,38.96249261,41.16271576,43.2,
BLS,USD,Senior,Excluded,07GHE6,FALSE,,28598,BellSouth Corporation,US,A2,A,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.DJ CDX.NA.IG,0.39005,9/11/2009,391826,18,26.2,26.7,30.7,33.9,35.43596227,36.6,38.96249261,41.16271576,43.2,
NRUC,USD,Senior,NULL,69AB75,FALSE,,28603,National Rural Utilities Cooperative Finance Corporation,US,A2,A,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.39286,9/11/2009,4366,113.6,133.4,142.6,153.8,162.3,164.4634115,166.3,167.647523,168.6779348,169.4,
NRUC,USD,Senior,Excluded,69AB75,FALSE,,28603,National Rural Utilities Cooperative Finance Corporation,US,A2,A,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.39286,9/11/2009,4366,113.6,133.4,142.6,153.8,162.3,164.4634115,166.3,167.647523,168.6779348,169.4,
PROSIE,EUR,Senior,NULL,7B77BD,FALSE,,28642,ProSiebenSat.1 Media AG,DE,WR,N.A.,Broadcasting and Entertainment,Business Equipment & Services,,,,s9.iTraxx Europe,0.33333,9/11/2009,,,325.7,458.3,561.3,615.8,664.8,673.5818665,682.2,692.2278267,702.0966319,711.8
MWV,USD,Senior,NULL,5DB667,FALSE,,28645,MeadWestvaco Corporation,US,Ba1,BBB,Printing and Publishing,Forest Products,,,,s9.DJ CDX.NA.IG,0.39444,9/11/2009,412364,43.5,60.2,74,87.1,97.2,104.5896192,111.7,118.7503101,125.5212758,132,
MWV,USD,Senior,Excluded,5DB667,FALSE,,28645,MeadWestvaco Corporation,US,Ba1,BBB,Printing and Publishing,Forest Products,,,,s9.DJ CDX.NA.IG,0.39444,9/11/2009,412364,43.5,60.2,74,87.1,97.2,104.5896192,111.7,118.7503101,125.5212758,132,
HET-HOC,USD,Senior,NULL,4F498H,FALSE,,28648,Harrah's Operating Company_ Inc.,US,Caa1,B+,Hotels Motels Inns and Gaming,Lodging & Casinos,,,,s9.DJ CDX.NA.IG,0.22667,9/11/2009,133591,734.1,947.5,1194.7,1403.3,1476,1431.719142,1386.4,1355.449296,1323.703822,1291.2,
HET-HOC,USD,Senior,Excluded,4F498H,FALSE,,28648,Harrah's Operating Company_ Inc.,US,Caa1,B+,Hotels Motels Inns and Gaming,Lodging & Casinos,,,,s9.DJ CDX.NA.IG,0.22667,9/11/2009,133591,734.1,947.5,1194.7,1403.3,1476,1431.719142,1386.4,1355.449296,1323.703822,1291.2,
PEG-PSEGPower,USD,Senior,NULL,6FC98D,FALSE,,28688,PSEG Power LLC,US,Baa1,BBB,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,411927,90.5,98.1,105.5,123.8,131.5,130.9834165,130.1,131.4678318,132.5993224,133.5,
NULL,USD,Senior,NULL,1D8934,FALSE,,28693,CSC Holdings_ LLC,US,B1,BB,Broadcasting and Entertainment,Cable & Satellite Television,,,,s9.DJ CDX.NA.IG,,9/11/2009,55712,167.0364357,255.644066,306.2135527,345.2214152,384.6518484,388.4633212,392.1054256,394.5996817,396.9104859,399.0377787,
PROMIS,JPY,Senior,NULL,7B778K,FALSE,,28697,Promise Co._ Ltd.,JP,A3,BBB+,Banking,Financial Intermediaries,,,,s9.DJ CDX.NA.IG,0.33333,9/11/2009,858523,893.9,997.3,942.1,900,875,860.9929904,846.5,838.7457175,830.6085507,822.1,
POSTAP-AptHomes,USD,Senior,NULL,7AAB56,FALSE,,28948,Post Apartment Homes_ L.P.,US,Baa3,N.A.,Buildings and Real Estate,N.A.,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,,,259.0815698,265.1416704,270.9,301.5,300.5164719,299.3964597,298.1273849,296.6966691,295.0917336,293.3
NULL,USD,Senior,NULL,0C54GP,FALSE,,29187,Ambac Assurance Corporation,US,Aa3,N.A.,Insurance,Insurance,,,,s9.DJ CDX.NA.IG,0.394117647,9/11/2009,67779,11690.5,9831,9174.7,8795.644487,8408.3,8206.53597,7999.391338,7787.10872,7569.930735,7348.1,
CCCI-CaisseCen,EUR,Senior,NULL,FG38F1,FALSE,,29277,CAISSE CENTRALE DU CREDIT IMMOBILIER DE FRANCE,FR,A1,A+,Banking,N.A.,,,,s9.iTraxx Europe,0.4,9/11/2009,1391,54.7,71.2,88.3,99.5,104.485308,108.814653,112.5,118.9407274,124.9255811,130.454561,
TOMKIN,EUR,Senior,NULL,8H9033,FALSE,,29377,TOMKINS PLC.,GB,Baa3,WR,Machinery (Non-Agriculture_ Non-construction_ Non-electronic),N.A.,,,,s9.iTraxx Europe,0.408,9/11/2009,114074,72.8,94.9,116.5,127.2,138.6,142.0534482,145.3,148.0833263,150.6497081,153,
MKS-M+SPlc,EUR,Senior,NULL,GLDABF,FALSE,,29396,MARKS AND SPENCER p.l.c.,GB,Baa2   *-,BBB,Retail Stores,Retailers (except food & drugs),,,,s9.iTraxx Europe,0.4,9/11/2009,507555,71.5,85.8,103.4,121.5,136.4,140.8286518,145.1,149.234224,153.2025192,157,
INTEL,USD,Senior,NULL,49DA2E,FALSE,,29475,Intelsat S.A.,US,Caa3,B,Telecommunications,Telecommunications - Wireless,,,,s9.DJ CDX.NA.IG,0.34429,9/11/2009,796306,267.3,406.6,459.8,503.7,539.7,537.5157289,535.1,534.3692948,533.4348779,532.3,
CCK-CEH,USD,Senior,NULL,FH5CHZ,FALSE,,29502,CROWN EUROPEAN HOLDINGS,US,N.A.,N.A.,Containers_ Packaging and Glass,Containers & Glass Products,,,,s9.DJ CDX.NA.IG,0.46562,9/11/2009,389187,192.5451041,185.7,231.5,244.7751234,259.6,252.1229434,244.6,242.886966,241.4605575,240.3207747,
TRANE-TRAUS,USD,Senior,NULL,8HBAHO,FALSE,,29517,Trane U.S. Inc.,US,N.A.,N.A.,Buildings and Real Estate,N.A.,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,,,27.45634998,32.2,35.46402865,38.2,42.1,45.64023027,48.95579448,52.04669264,54.91292475,57.55449079
AYI,USD,Senior,NULL,0A5586,FALSE,,29576,Acuity Brands_ Inc.,US,N.A.,BBB-,Home and Office Furnishing_ Housewares_ and Durable Consumer Products,Chemicals & Plastics,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,481636,21.67312178,25.4176,31.8916,38.05829572,44.5,47.63527971,50.44492755,53.09596797,55.4567069,57.53405795,
LIBMUT,USD,Subordinated,NULL,5I37GZ,FALSE,,29578,Liberty Mutual Insurance Company,US,Baa1,N.A.,Insurance,Insurance,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,3822,75,80.2,84.4,86.6,90.9,91.87754638,91.9,96.65160374,101.0773148,105.1771332,
AYE-EnergySupp,USD,Senior,NULL,018A99,FALSE,,29584,Allegheny Energy Supply Company_ LLC,US,Ba1,BBB-,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.39,9/11/2009,170304,103.9164169,107.5,132.9,149.6,162.1,164.9477662,167.5,168.6891782,169.5526649,170.1,
TKA,EUR,Senior,NULL,8FGD7T,FALSE,,29596,Telekom Austria Aktiengesellschaft,AT,A3,BBB+,Telecommunications,Telecommunications - Wireless,,,,s9.iTraxx Europe,0.39,9/11/2009,130881,24.3,34.7,44.8,51.8,59.6,64.28292057,68.6,72.64509011,76.34385523,79.7,
URI-NorthAmer,USD,Senior,NULL,U3A24C,FALSE,,29706,United Rentals (North America)_ Inc.,US,B1,BB-,Buildings and Real Estate,Equipment Leasing,,,,s9.DJ CDX.NA.IG,0.39688,9/11/2009,526758,461.6,673.4,685.6,737.6,766.7,741.1829727,715.1,706.3067626,697.1694706,687.7,
ELSALV,USD,Senior,NULL,2ABBFC,FALSE,,29957,Republic of El Salvador,SV,N.A.,BB+,Sovereign and Supranational,N.A.,,,,s9.DJ CDX.NA.IG,0.23571,9/11/2009,,,214.8,232.7,255.5,270.2,284.1,292.0377478,299.6,305.3626932,310.7948179,315.9
TXU-Texas,USD,Senior,NULL,8GA55H,FALSE,,29990,Texas Competitive Electric Holdings Company LLC,US,B3,B-,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.24833,9/11/2009,,,831.2,1073.9,1447.1,1549.8,1613.5,1566.062382,1517.5,1494.890067,1471.513731,1447.4
HRB-Fllc,USD,Senior,NULL,09C9BK,FALSE,,30224,Block Financial LLC,US,Baa1   *-,N.A.,Banking,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,736260,31.03054006,36.39170503,41.48152501,46.3,48,47.64694787,46.4,49.64610312,52.7141363,55.6,
VNO-LP,USD,Senior,NULL,9BB947,FALSE,,30227,Vornado Realty L.P.,US,Baa2,BBB+,Buildings and Real Estate,REITS,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,412041,79.3,104,124.5,134.1,139.2,141.2126915,142.9,145.4951677,147.7304712,149.6,
PCCW-HKTTelLtd,USD,Senior,NULL,Y4E82R,FALSE,,30232,PCCW-HKT TELEPHONE LIMITED,HK,Baa2,BBB,Telecommunications,Telecommunications - Wireless,,,,s9.DJ CDX.NA.IG,0.36333,9/11/2009,730996,58.3,66.3,75.5,89,101.4,105.2800172,108.5,112.335966,115.5996887,118.3,
