
******************** RISK RUN START (11/20/2010 11:18:24 PM - ) ********************

11/20/2010 11:18:24 PM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 30-Dec-2009 Official -e
11/20/2010 11:18:37 PM - Script call: C:/Quantifi/9.4.1/bin/OptexImportIR.py C:/Quantifi/NightlyBatch/20091230/Next-Data\OptexCurves.20091230.CSV -e
11/20/2010 11:18:43 PM - 	Treating quote  JPYLIBOR.1 Days.Mid
11/20/2010 11:20:54 PM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  LORFP-ArcelFin.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  LORFP-ArcelFin.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  LORFP-ArcelFin.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  LORFP-ArcelFin.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  LORFP-ArcelFin.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  LORFP-ArcelFin.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  LORFP-ArcelFin.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  LORFP-ArcelFin.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  LORFP-ArcelFin.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  LORFP-ArcelFin.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  LORFP-ArcelFin.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  LORFP-ArcelFin.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  HBOS-TreasSvcs.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  KEL-YorkWatFin.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  KEL-YorkWatFin.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  KEL-YorkWatFin.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  KEL-YorkWatFin.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  KEL-YorkWatFin.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  KEL-YorkWatFin.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  KEL-YorkWatFin.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  KEL-YorkWatFin.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  KEL-YorkWatFin.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  KEL-YorkWatFin.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:54 PM - 	Quote  KEL-YorkWatFin.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:54 PM - 	Would update 221 and Create 0 PhoenixRefId Tags.
11/20/2010 11:20:54 PM - 	Would update 221 and Create 0 TRACS ID Tags.
11/20/2010 11:20:54 PM - 	Would update 221 and Create 0 Moodys ratings.
11/20/2010 11:20:54 PM - 	Would update 221 and Create 0 SnP ratings.
11/20/2010 11:20:54 PM - 	Committing Changes ...
11/20/2010 11:20:55 PM - 	... Changes Committed.
11/20/2010 11:20:55 PM - 	Mapping current REDs to current tickers
11/20/2010 11:20:55 PM - 	Quote  ABY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:55 PM - 	Quote  BOW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:55 PM - 	Quote  CEM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:55 PM - 	Quote  DCN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:55 PM - 	Quote  EQCHEM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:55 PM - 	Quote  GM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:55 PM - 	Quote  GLK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  LEA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  LYO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  TRB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  DPH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  FNMA.USD.Subordinated.Modified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  LEH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  IQWCN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  VC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  SSCC-SSCE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  LYO-America.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  GLTNR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  DRRA-OpCo.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  LANISL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  KAUPBN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  AES.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  AGU.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  AKZO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  SVU-NEWAB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  SVU-NEWAB.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  RIOALC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  RIOALC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  AA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  AA.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  ALYD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:56 PM - 	Quote  ALTEL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:57 PM - 	Quote  ALTEL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:20:57 PM - 	Quote  HESS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:57 PM - 	Quote  AEP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:57 PM - 	Quote  AEP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:20:57 PM - 	Quote  WYE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:57 PM - 	Quote  WYE.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:20:57 PM - 	Quote  AMT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:57 PM - 	Quote  AMGN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:57 PM - 	Quote  AMGN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:20:57 PM - 	Quote  AMKR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:57 PM - 	Quote  APC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:57 PM - 	Quote  APC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:20:57 PM - 	Quote  ASH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:57 PM - 	Quote  T.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:57 PM - 	Quote  BAPLC.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:57 PM - 	Quote  BLL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:57 PM - 	Quote  BACORP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:58 PM - 	Quote  BACORP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:20:58 PM - 	Quote  ABX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:58 PM - 	Quote  BASFSE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:58 PM - 	Quote  BOL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:58 PM - 	Quote  BAX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:58 PM - 	Quote  BAX.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:20:58 PM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:58 PM - 	Quote  BMW.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:58 PM - 	Quote  JPM-BSCL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:58 PM - 	Quote  BEC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:58 PM - 	Quote  VRZN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:58 PM - 	Quote  VRZN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:20:58 PM - 	Quote  BILLO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:58 PM - 	Quote  BDK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:58 PM - 	Quote  BA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:58 PM - 	Quote  BWA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:58 PM - 	Quote  BSX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:59 PM - 	Quote  BOUY.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:59 PM - 	Quote  BMY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:59 PM - 	Quote  BMY.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:20:59 PM - 	Quote  BAB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:59 PM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:59 PM - 	Quote  BSY.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:59 PM - 	Quote  BRITEL-BritTel.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:59 PM - 	Quote  BHP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:59 PM - 	Quote  BNI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:59 PM - 	Quote  BNI.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:20:59 PM - 	Quote  BR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:59 PM - 	Quote  PGN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:59 PM - 	Quote  PGN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:20:59 PM - 	Quote  CWLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:20:59 PM - 	Quote  CPB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:20:59 PM - 	Quote  CPB.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:20:59 PM - 	Quote  CNQ.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:00 PM - 	Quote  NXY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:00 PM - 	Quote  ITV-Carlton.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:21:00 PM - 	Quote  CCL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:00 PM - 	Quote  CCL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:21:00 PM - 	Quote  CARR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:21:00 PM - 	Quote  CAT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:00 PM - 	Quote  CAT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:21:00 PM - 	Quote  CLS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:00 PM - 	Quote  CENTRI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:21:00 PM - 	Quote  CTL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:00 PM - 	Quote  CTL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:21:00 PM - 	Quote  CHK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:00 PM - 	Quote  CVX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:00 PM - 	Quote  CSCO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:00 PM - 	Quote  CCU.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:00 PM - 	Quote  CCU.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:21:00 PM - 	Quote  CLX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:01 PM - 	Quote  CMS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:01 PM - 	Quote  CCE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:01 PM - 	Quote  CMCSA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:01 PM - 	Quote  CAINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:01 PM - 	Quote  CSC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:01 PM - 	Quote  CSC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:21:01 PM - 	Quote  CAG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:01 PM - 	Quote  CAG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:21:01 PM - 	Quote  CEG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:01 PM - 	Quote  CEG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:21:01 PM - 	Quote  COOPER.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:01 PM - 	Quote  GLW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:01 PM - 	Quote  TATAGP-CORUSLTD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:21:01 PM - 	Quote  COX-CommInc.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:01 PM - 	Quote  COX-CommInc.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:21:01 PM - 	Quote  XTO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:02 PM - 	Quote  CCI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:02 PM - 	Quote  CSX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:02 PM - 	Quote  CSX.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:21:02 PM - 	Quote  CUM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:02 PM - 	Quote  CYT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:02 PM - 	Quote  DAMLR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:21:02 PM - 	Quote  DF.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:02 PM - 	Quote  DE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:02 PM - 	Quote  DE.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:21:02 PM - 	Quote  DELBB-America.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:02 PM - 	Quote  DELLN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:21:02 PM - 	Quote  STL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
